id,name,type,type_name,type_description,address,zip_code,city,country,latitude,longitude
0023080,Liestal,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Kasernenstrasse 1,4410,Liestal,CH,47.4825911,7.7359876
0023160,Basel - Schützenmatt,m,M-Migros,Kleine Filiale mit Grundsortiment,Schützenmattstrasse 27,4051,Basel,CH,47.5560094,7.5812888
0023170,Basel - Allschwiler,m,M-Migros,Kleine Filiale mit Grundsortiment,Allschwilerstrasse 31,4055,Basel,CH,47.5559314,7.5734192
0023220,Allschwil - Ziegelei,m,M-Migros,Kleine Filiale mit Grundsortiment,Baslerstrasse 191,4123,Allschwil,CH,47.5530962,7.5499775
0023230,Laufen - Birscenter,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Bahnhofstrasse 4,4242,Laufen,CH,47.419968,7.5018211
0023310,Lehenmatt,m,M-Migros,Kleine Filiale mit Grundsortiment,Lehenmattstrasse 260,4052,Basel,CH,47.547153,7.620881
0023620,Dornach,m,M-Migros,Kleine Filiale mit Grundsortiment,Wollmattweg 7,4143,Dornach,CH,47.4881024,7.6119786
0023640,Pratteln,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Burggartenstrasse 21,4133,Pratteln,CH,47.5204545,7.6940945
0023670,Basel - Neuweiler,m,M-Migros,Kleine Filiale mit Grundsortiment,Neuweilerplatz 7,4054,Basel,CH,47.5469569,7.5642044
0023720,Basel - Mülhauser,m,M-Migros,Kleine Filiale mit Grundsortiment,Mülhauserstrasse 70-72,4056,Basel,CH,47.5685421,7.5796836
0023740,Binningen - Gorenmatt,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Gorenmattstrasse 17,4102,Binningen,CH,47.5324671,7.5729746
0023790,Bubendorf,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Grüngenstrasse 1,4416,Bubendorf,CH,47.4568583,7.7432173
0023800,Oberwil,mmm,MMM-Migros,Grosse Filiale mit Vollsortiment,Mühlemattstrasse 18,4104,Oberwil,CH,47.5099303,7.5546791
0023810,Muttenz - Lutzert,m,M-Migros,Kleine Filiale mit Grundsortiment,Lutzertstrasse 40,4132,Muttenz,CH,47.5338563,7.6333891
0023820,Basel - Märtplatz,m,M-Migros,Kleine Filiale mit Grundsortiment,Eisengasse 12,4051,Basel,CH,47.5592591,7.5877372
0023830,Sissach,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Hauptstrasse 17,4450,Sissach,CH,47.462086,7.816352
0023840,Basel - Efringer,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Efringerstrasse 32,4057,Basel,CH,47.5691589,7.5965886
0023850,Reinach - Zentrum,m,M-Migros,Kleine Filiale mit Grundsortiment,Herrenweg 11,4153,Reinach BL,CH,47.4926693,7.5944243
0023870,Basel - Hardstrasse,m,M-Migros,Kleine Filiale mit Grundsortiment,Hardstrasse 105,4052,Basel,CH,47.549313,7.607221
0023880,Basel - Eglisee,m,M-Migros,Kleine Filiale mit Grundsortiment,Riehenstrasse 315,4058,Basel,CH,47.5701213,7.6152494
0023890,Basel - Juniors Market,m,M-Migros,Kleine Filiale mit Grundsortiment,Grenzacherstrasse 62/64,4058,Basel,CH,47.55872,7.6016293
0023900,Basel - Bahnhof SBB,m,M-Migros,Kleine Filiale mit Grundsortiment,Centralbahnstrasse 10,4051,Basel,CH,47.5479172,7.5886351
0023910,Basel - Stücki,m,M-Migros,Kleine Filiale mit Grundsortiment,Hochbergerstrasse 70,4057,Basel,CH,47.579952,7.5957171
0024240,Basel - Claramarkt,mmm,MMM-Migros,Grosse Filiale mit Vollsortiment,Untere Rebgasse 11,4058,Basel,CH,47.5615832,7.5920619
0024270,Porrentruy,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Faubourg St Germain 2,2900,Porrentruy,CH,47.4164582,7.0771359
0024280,Basel - Drachen-Center,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Aeschenvorstadt 24,4051,Basel,CH,47.5528056,7.5928077
0024320,Delémont,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue de la Maltière 12,2800,Delémont,CH,47.3635367,7.34649
0024360,Riehen - Dorf,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rössligasse/Webergässchen 8,4125,Riehen,CH,47.5852499,7.6519616
0024380,Muttenz - Rothausstrasse,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rothausstrasse 17,4132,Muttenz,CH,47.5263912,7.6556813
0024400,Moutier,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue de l'Ecluse 1,2740,Moutier,CH,47.2766867,7.3698395
0024420,Reinach - Mischeli,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Niederbergstrasse 1,4153,Reinach BL,CH,47.5022541,7.5964432
0024440,Birsfelden,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Chrischonastrasse 2,4127,Birsfelden,CH,47.5554924,7.6242615
0024460,Gelterkinden,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Badweg 2,4460,Gelterkinden,CH,47.4660758,7.8506659
0024480,Füllinsdorf - Schönthal,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Ergolzstrasse 2,4414,Füllinsdorf,CH,47.502619,7.7251059
0024500,Breitenbach - Wydehof,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Laufenstrasse 4,4226,Breitenbach,CH,47.4083107,7.542466
0024520,Basel - Gundelitor,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Güterstrasse 180,4053,Basel,CH,47.543266,7.5919952
0024540,Binningen - Zentrum,m,M-Migros,Kleine Filiale mit Grundsortiment,Hauptstrasse 71,4102,Binningen,CH,47.5412885,7.5742852
0024560,Basel - Burgfelder,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Burgfelderstrasse 11,4055,Basel,CH,47.5622371,7.5724253
0024580,Münchenstein - Gartenstadt,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Kaspar Pfeiffer-Strasse 2,4142,Münchenstein,CH,47.5215941,7.6069894
0024600,Aesch,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Hauptstrasse 95,4147,Aesch,CH,47.4694175,7.5960676
0024610,Ettingen,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Therwilerstrasse 9,4107,Ettingen,CH,47.4844491,7.5468089
0024630,Arlesheim,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Postplatz 7,4144,Arlesheim,CH,47.494261,7.6185546
0024720,Allschwil - Paradies,mmm,MMM-Migros,Grosse Filiale mit Vollsortiment,Spitzwaldstrasse 215,4123,Allschwil,CH,47.547382,7.5536404
0033091,Gümligen,m,M-Migros,Kleine Filiale mit Grundsortiment,Turbenweg 1,3073,Gümligen,CH,46.93282,7.5042952
0033115,Bern - Christoffel,m,M-Migros,Kleine Filiale mit Grundsortiment,Christoffelunterführung,3011,Bern,CH,46.9475739,7.4401581
0033121,Bern - Lorraine,m,M-Migros,Kleine Filiale mit Grundsortiment,Dammweg 9,3013,Bern,CH,46.9559292,7.4465984
0033123,Erlinsbach,m,M-Migros,Kleine Filiale mit Grundsortiment,Zentrum Rössli,5018,Erlinsbach AG,CH,47.4053477,8.0084956
0033140,Bern - Egghölzli,m,M-Migros,Kleine Filiale mit Grundsortiment,Egghölzlistrasse 1 / 1a,3006,Bern,CH,46.9368899,7.475067
0033163,Möhlin,m,M-Migros,Kleine Filiale mit Grundsortiment,Hauptstrasse 91,4313,Möhlin,CH,47.5563791,7.8469474
0033200,Zollikofen,m,M-Migros,Kleine Filiale mit Grundsortiment,Bernstrasse 103,3052,Zollikofen,CH,46.9933993,7.4570099
0033220,Bern - Kirchenfeld,m,M-Migros,Kleine Filiale mit Grundsortiment,Thunstrasse 18,3005,Bern,CH,46.9421839,7.4531633
0033233,Lostorf,m,M-Migros,Kleine Filiale mit Grundsortiment,Hauptstrasse 20,4654,Lostorf,CH,47.3831117,7.9478151
0033260,Schwarzenburg,m,M-Migros,Kleine Filiale mit Grundsortiment,Freiburgstrasse 5b,3150,Schwarzenburg,CH,46.8177012,7.339902
0033270,Ipsach,m,M-Migros,Kleine Filiale mit Grundsortiment,Dorfstrasse 1,2563,Ipsach,CH,47.1156818,7.2353249
0033280,Hünibach,m,M-Migros,Kleine Filiale mit Grundsortiment,Staatsstrasse 134,3626,Hünibach,CH,46.7451794,7.6454474
0033290,Biel - Bözingen,m,M-Migros,Kleine Filiale mit Grundsortiment,Schlösslistrasse 7,2504,Biel/Bienne,CH,47.1518033,7.2671886
0033330,Uetendorf,m,M-Migros,Kleine Filiale mit Grundsortiment,Dorfstrasse 21,3661,Uetendorf,CH,46.7739279,7.5741096
0033350,Utzenstorf,m,M-Migros,Kleine Filiale mit Grundsortiment,Hauptstrasse 29,3427,Utzenstorf,CH,47.1284908,7.5585845
0033360,Hasle Rüegsau,m,M-Migros,Kleine Filiale mit Grundsortiment,Emmenau 3,3415,Hasle-Rüegsau,CH,47.0134658,7.6595141
0033370,Frutigen,m,M-Migros,Kleine Filiale mit Grundsortiment,Kanderstegstrasse 31,3714,Frutigen,CH,46.5856019,7.6483603
0033380,Mellingen,m,M-Migros,Kleine Filiale mit Grundsortiment,Lenzburgerstrasse 50,5507,Mellingen,CH,47.4130888,8.2668681
0033383,Rothrist,m,M-Migros,Kleine Filiale mit Grundsortiment,Neue Aarburgstrasse 20,4852,Rothrist,CH,47.3066918,7.8866601
0033390,Bern Burgernziel,m,M-Migros,Kleine Filiale mit Grundsortiment,Thunstrasse 110,3006,Bern,CH,46.941223,7.464587
0033393,Gebenstorf,m,M-Migros,Kleine Filiale mit Grundsortiment,Wambisterstrasse,5412,Gebenstorf,CH,47.4900828,8.2443692
0033613,Villmergen,m,M-Migros,Kleine Filiale mit Grundsortiment,Schulhausstrasse 2,5612,Villmergen,CH,47.34739,8.244348
0033623,Biberist,m,M-Migros,Kleine Filiale mit Grundsortiment,Hauptstrasse 21,4562,Biberist,CH,47.1831041,7.5617677
0033630,Bern - Breitenrain,m,M-Migros,Kleine Filiale mit Grundsortiment,Breitenrainstrasse 11,3013,Bern,CH,46.9580156,7.4532328
0033640,Bern - Eigerplatz,m,M-Migros,Kleine Filiale mit Grundsortiment,Seftigenstrasse 1,3007,Bern,CH,46.939953,7.432047
0033643,Gerlafingen,m,M-Migros,Kleine Filiale mit Grundsortiment,Friedhofstrasse 1,4563,Gerlafingen,CH,47.1710372,7.5740858
0033653,Unterentfelden,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Binzmattweg 8,5035,Unterentfelden,CH,47.3619645,8.0456204
0033663,Neuenhof,m,M-Migros,Kleine Filiale mit Grundsortiment,Zürcherstrasse 113,5432,Neuenhof,CH,47.4501589,8.3275251
0033670,Biel Stadion,m,M-Migros,Kleine Filiale mit Grundsortiment,Sportallee 20,2504,Biel,CH,47.1559201,7.2822405
0033673,Stein,m,M-Migros,Kleine Filiale mit Grundsortiment,Schaffhauserstrasse 61,4332,Stein AG,CH,47.5492231,7.9544805
0033680,Thun - Dürrenast,m,M-Migros,Kleine Filiale mit Grundsortiment,Frutigenstrasse 60,3604,Thun,CH,46.7450418,7.6261582
0033684,Suhr Suhrepark,m,M-Migros,Kleine Filiale mit Grundsortiment,Bernstrasse Ost 52,5034,Suhr,CH,47.3732376,8.0816706
0033703,Windisch,m,M-Migros,Kleine Filiale mit Grundsortiment,Bachmattstrasse 35,5210,Windisch,CH,47.474655,8.212573
0033713,Untersiggenthal,m,M-Migros,Kleine Filiale mit Grundsortiment,Mardeläckerstrasse 1c,5417,Untersiggenthal,CH,47.499219,8.258718
0033720,Ostermundigen Poststrasse,m,M-Migros,Kleine Filiale mit Grundsortiment,Poststr. 1,3072,Ostermundigen 1,CH,46.95615,7.4827247
0033723,Balsthal,m,M-Migros,Kleine Filiale mit Grundsortiment,Goldgasse 13,4710,Balsthal,CH,47.3168586,7.6955408
0033730,Münchenbuchsee,m,M-Migros,Kleine Filiale mit Grundsortiment,Bernstrasse 14,3053,Münchenbuchsee,CH,47.0199113,7.4511193
0033733,Nussbaumen - Markthof,m,M-Migros,Kleine Filiale mit Grundsortiment,Schulstrasse 2,5415,Nussbaumen b.Baden,CH,47.488235,8.292417
0033743,Döttingen,m,M-Migros,Kleine Filiale mit Grundsortiment,Hauptstrasse 17,5312,Döttingen,CH,47.574184,8.255778
0033750,Bremgarten Kalchacker,m,M-Migros,Kleine Filiale mit Grundsortiment,Kalchackerstrasse 9,3047,Bremgarten b. Bern,CH,46.9753771,7.4375202
0033753,Frick,m,M-Migros,Kleine Filiale mit Grundsortiment,Hauptstrasse 44,5070,Frick,CH,47.5080226,8.0188978
0033770,Kirchberg,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Solothurnstrasse 17a,3422,Kirchberg BE,CH,47.088436,7.5816193
0033773,Derendingen,m,M-Migros,Kleine Filiale mit Grundsortiment,Hauptstrasse 22,4552,Derendingen,CH,47.1974163,7.5836013
0033780,Brienz,m,M-Migros,Kleine Filiale mit Grundsortiment,Hauptstrasse 51,3855,Brienz BE,CH,46.755197,8.0282209
0033783,Schönenwerd,m,M-Migros,Kleine Filiale mit Grundsortiment,C.F. Ballystrasse 14,5012,Schönenwerd,CH,47.3735275,8.0031216
0033790,Matten,m,M-Migros,Kleine Filiale mit Grundsortiment,Aegertiweg 33,3812,Wilderswil,CH,46.6734205,7.8681811
0033793,Wildegg,m,M-Migros,Kleine Filiale mit Grundsortiment,Bruggerstrasse 11 c,5103,Wildegg,CH,47.4164275,8.1663545
0033810,Bern - Welle 7,m,M-Migros,Kleine Filiale mit Grundsortiment,Schanzenstrasse 5,3000,Bern,CH,46.9480604,7.4369117
0033813,Lupfig,m,M-Migros,Kleine Filiale mit Grundsortiment,Flachsacherstrasse 17,5242,Lupfig,CH,47.4401518,8.2085453
0033820,Bern Westflügel,m,M-Migros,Kleine Filiale mit Grundsortiment,Bethlehemstrasse 40,3027,Bern,CH,46.9467745,7.3953525
0033823,Aarau Bahnhof,m,M-Migros,Kleine Filiale mit Grundsortiment,Bahnhofplatz 3h,5000,Aarau,CH,47.3919221,8.0528306
0033833,Solothurn Öufi,m,M-Migros,Kleine Filiale mit Grundsortiment,Bielstrasse 80,4500,Solothurn,CH,47.2113187,7.5261313
0033843,Fislisbach,m,M-Migros,Kleine Filiale mit Grundsortiment,Badenerstrasse 7d,5442,Fislisbach,CH,47.4363454,8.2908926
0033853,Solothurn Baselstrasse,m,M-Migros,Kleine Filiale mit Grundsortiment,Baselstrasse 30/32,4500,Solothurn,CH,47.2112133,7.5446377
0033863,Zuchwil,m,M-Migros,Kleine Filiale mit Grundsortiment,Hauptstrasse 60-62,4528,Zuchwil,CH,47.2033261,7.5600061
0033873,Murgenthal,m,M-Migros,Kleine Filiale mit Grundsortiment,Fahrackerstrasse 1,4853,Murgenthal,CH,47.2649304,7.8289909
0033883,Schöftland,m,M-Migros,Kleine Filiale mit Grundsortiment,Picardiestrasse 3,5040,Schöftland,CH,47.3027032,8.0474765
0033893,Berikon - Mutschellen,m,M-Migros,Kleine Filiale mit Grundsortiment,Bellikerstrasse 13,8965,Berikon,CH,47.3631663,8.3664932
0033903,Fahrwangen,m,M-Migros,Kleine Filiale mit Grundsortiment,Hintergasse 12,5615,Fahrwangen,CH,47.2942089,8.2432889
0033913,Seon,m,M-Migros,Kleine Filiale mit Grundsortiment,Unterdorfstrasse 21,5703,Seon,CH,47.3477982,8.1612469
0033920,Heimberg,m,M-Migros,Kleine Filiale mit Grundsortiment,Bernstrasse 223,3627,Heimberg,CH,46.782963,7.609361
0033923,Oensingen,m,M-Migros,Kleine Filiale mit Grundsortiment,Mühlefeldstrasse 53,4702,Oensingen,CH,47.2889751,7.718937
0033934,Muri AG,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Kirchfeldstrasse 8,5630,Muri AG,CH,47.2720346,8.3419017
0033953,Gränichen,m,M-Migros,Kleine Filiale mit Grundsortiment,Lindenplatz 2,5722,Gränichen,CH,47.3598479,8.0979932
0033963,Menziken,m,M-Migros,Kleine Filiale mit Grundsortiment,Sagiweg 8,5737,Menziken,CH,47.2416,8.1865863
0034180,Steffisburg Unterdorf,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Unterdorfstrasse 10,3612,Steffisburg,CH,46.77754,7.634178
0034190,Konolfingen,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Thunstrasse 17,3510,Konolfingen,CH,46.8764297,7.6211259
0034200,Burgdorf - Neumarkt,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Lyssachstrasse 27,3400,Burgdorf,CH,47.0592476,7.6208431
0034210,Bern - Bethlehem,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Riedbachstrasse 10,3027,Bern,CH,46.9475326,7.3832855
0034213,Aarau - Igelweid,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Igelweid 18,5000,Aarau,CH,47.3917082,8.0460946
0034220,Bern - Freudenberg,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Giacomettistrasse 15,3006,Bern,CH,46.9454091,7.4727611
0034230,Bern - Winkelried,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Wankdorffeldstrasse 71,3014,Bern,CH,46.9657983,7.4635232
0034233,Baden - City,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Bahnhofstrasse 40/42,5400,Baden,CH,47.4771453,8.3086998
0034240,Köniz - Bläuacker,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Bläuacker 10,3098,Köniz,CH,46.9235082,7.414453
0034243,Lenzburg,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Bachstrasse 15,5600,Lenzburg,CH,47.3870206,8.1768398
0034250,Thun - Bälliz,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Bälliz 2,3600,Thun,CH,46.7601164,7.6266358
0034253,Oftringen,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Zürichstrasse 2,4665,Oftringen,CH,47.3125554,7.9213265
0034260,Biel - Neumarkt,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Kanalgasse 36-38,2502,Biel/Bienne,CH,47.140721,7.2475398
0034263,Bremgarten AG,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Zufikerstrasse 2,5620,Bremgarten AG,CH,47.3526495,8.3497522
0034270,Münsingen,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Bahnhofplatz 5,3110,Münsingen,CH,46.8731986,7.5601405
0034280,Spiez - Terminus,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Bahnhofstrasse,3700,Spiez,CH,46.6857824,7.6817159
0034290,Herzogenbuchsee,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Bernstrasse 33,3360,Herzogenbuchsee,CH,47.18653,7.7037935
0034293,Rheinfelden,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Lindenstrasse 3,4310,Rheinfelden,CH,47.555335,7.7982876
0034300,Interlaken,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rugenparkstrasse 1,3800,Interlaken,CH,46.6815587,7.8521379
0034310,Langenthal,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Wiesenstrasse 28,4900,Langenthal,CH,47.2143024,7.7841656
0034320,Bern - Westside,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Gilberte-de-Courgenay-Platz 4,3027,Bern,CH,46.9455311,7.3743954
0034323,Wettingen - Landstrasse,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Landstrasse 69,5430,Wettingen,CH,47.467274,8.324826
0034330,Nidau,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Lyssstrasse 15,2560,Nidau,CH,47.1263507,7.2463285
0034333,Wohlen,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Bahnhofstrasse 7,5610,Wohlen AG,CH,47.3493209,8.2724163
0034340,Worb,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Richigenstrasse 1,3076,Worb,CH,46.9266974,7.5649883
0034350,Wabern - Chly Wabere,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Seftigenstrasse 368,3084,Wabern,CH,46.922607,7.4597626
0034360,Bern - Zähringer,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Zähringerstrasse 43,3012,Bern,CH,46.955387,7.433226
0034363,Zofingen,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Aarburgerstrasse 5,4800,Zofingen,CH,47.2914999,7.9421429
0034373,Solothurn,m,M-Migros,Kleine Filiale mit Grundsortiment,Wengistrasse 13,4500,Solothurn,CH,47.2068855,7.533167
0034380,Hinterkappelen - Chappelemärit,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Kappelenring 2,3032,Hinterkappelen,CH,46.96677,7.3766563
0034383,Olten - Hammer,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Solothurnerstrasse 21,4600,Olten,CH,47.3499928,7.8987827
0034390,Biel - Madretsch,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Brüggstrasse 5,2503,Biel/Bienne,CH,47.1320095,7.2523976
0034393,Bad Zurzach,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Promenadenstrasse 10,5330,Bad Zurzach,CH,47.5857967,8.2959683
0034400,Huttwil,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Bernstrasse 6,4950,Huttwil,CH,47.1137122,7.8401887
0034403,Olten - Sälipark,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Louis Giroud-Strasse 20,4600,Olten,CH,47.3463482,7.9104394
0034411,Zweisimmen,m,M-Migros,Kleine Filiale mit Grundsortiment,Thunstrasse 11,3770,Zweisimmen,CH,46.5553701,7.3728404
0034413,Egerkingen - Gäupark,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Hausimollstrasse 1,4622,Egerkingen,CH,47.3175094,7.8020478
0034420,Lyss Lyssbachpark,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Steinweg 28,3250,Lyss,CH,47.078457,7.304151
